  8    12  -4.19268
  8    13  -5.30763
  8    14  -6.08103
  8    15  -6.59705
  8    16  -6.92069
  8    17  -7.10136
  8    18  -7.17547
  8    19  -7.17026
  8    20  -7.10629
  8    21  -6.99884
  8    22  -6.85938
  8    23  -6.69701
  8    24  -6.51853
  8    25  -6.32899
  9    14  -4.93155
  9    15  -5.81471
  9    16  -6.44377
  9    17  -6.87609
  9    18  -7.15745
  9    19  -7.32275
  9    20  -7.39909
  9    21  -7.40709
  9    22  -7.36268
  9    23  -7.27829
  9    24  -7.16349
  9    25  -7.02591
  9    26  -6.87131
  9    27  -6.70451
  9    28  -6.52917
 10    16  -5.48385
 10    17  -6.20594
 10    18  -6.73194
 10    19  -7.10300
 10    20  -7.35204
 10    21  -7.50502
 10    22  -7.58228
 10    23  -7.60010
 10    24  -7.57113
 10    25  -7.50542
 10    26  -7.41107
 10    27  -7.29448
 10    28  -7.16081
 10    29  -7.01423
 10    30  -6.85798
 10    31  -6.69496
 11    18  -5.91044
 11    19  -6.51587
 11    20  -6.96571
 11    21  -7.29018
 11    22  -7.51382
 11    23  -7.65645
 11    24  -7.73404
 11    25  -7.75930
 11    26  -7.74250
 11    27  -7.69212
 11    28  -7.61486
 11    29  -7.51620
 11    30  -7.40062
 11    31  -7.27189
 11    32  -7.13294
 11    33  -6.98631
 11    34  -6.83402
 12    20  -6.24825
 12    21  -6.76642
 12    22  -7.15804
 12    23  -7.44612
 12    24  -7.64940
 12    25  -7.78338
 12    26  -7.86076
 12    27  -7.89170
 12    28  -7.88484
 12    29  -7.84706
 12    30  -7.78413
 12    31  -7.70084
 12    32  -7.60102
 12    33  -7.48799
 12    34  -7.36447
 12    35  -7.23273
 12    36  -7.09467
 12    37  -6.95188
 12    38  -6.80565
 13    22  -6.52120
 13    23  -6.97217
 13    24  -7.31816
 13    25  -7.57716
 13    26  -7.76384
 13    27  -7.89048
 13    28  -7.96712
 13    29  -8.00269
 13    30  -8.00378
 13    31  -7.97652
 13    32  -7.92577
 13    33  -7.85558
 13    34  -7.76947
 13    35  -7.67031
 13    36  -7.56050
 13    37  -7.44224
 13    38  -7.31726
 13    39  -7.18689
 13    40  -7.05260
 13    41  -6.91526
 14    24  -6.74520
 14    25  -7.14309
 14    26  -7.45273
 14    27  -7.68805
 14    28  -7.86083
 14    29  -7.98105
 14    30  -8.05710
 14    31  -8.09604
 14    32  -8.10374
 14    33  -8.08522
 14    34  -8.04481
 14    35  -7.98597
 14    36  -7.91183
 14    37  -7.82488
 14    38  -7.72744
 14    39  -7.62133
 14    40  -7.50812
 14    41  -7.38933
 14    42  -7.26601
 14    43  -7.13918
 14    44  -7.00976
 15    26  -6.93113
 15    27  -7.28654
 15    28  -7.56644
 15    29  -7.78215
 15    30  -7.94322
 15    31  -8.05790
 15    32  -8.13315
 15    33  -8.17478
 15    34  -8.18796
 15    35  -8.17688
 15    36  -8.14529
 15    37  -8.09630
 15    38  -8.03258
 15    39  -7.95649
 15    40  -7.87000
 15    41  -7.77485
 15    42  -7.67247
 15    43  -7.56418
 15    44  -7.45103
 15    45  -7.33405
 15    46  -7.21404
 15    47  -7.09173
 15    48  -6.96771
 16    28  -7.08721
 16    29  -7.40770
 16    30  -7.66303
 16    31  -7.86230
 16    32  -8.01341
 16    33  -8.12320
 16    34  -8.19748
