1 0 7.2889705000000005
1 1 13.13572158
1 2 14.949806
2 1 14.931214749999999
1 3 25.901518
2 2 2.42491565
3 1 25.323185000000002
1 4 32.89244
2 3 11.386233
3 2 11.678886
1 5 41.863757
2 4 17.595106
3 3 14.086793
4 2 18.374947
2 5 26.101038
3 4 14.908140999999999
4 3 15.770033999999999
5 2 27.868346000000003
2 6 31.598044
3 5 20.946844000000002
4 4 4.941672
5 3 22.921490000000002
6 2 35.09406
2 7 40.939429
3 6 24.954264
4 5 11.347648
5 4 12.415681000000001
6 3 28.910491
2 8 48.809203000000004
3 7 33.050581
4 6 12.60667
5 5 12.050730999999999
6 4 15.698682000000002
7 3 38.800148
3 8 40.797309999999996
4 7 20.174063999999998
5 6 8.667931000000001
6 5 10.650342
7 4 24.303569
4 8 25.076506000000002
5 7 13.368898999999999
6 6 0.0
7 5 17.338082
8 4 32.047954000000004
4 9 33.247823
5 8 16.562166
6 7 3.1250112899999998
7 6 5.3454809999999995
8 5 23.112428
4 10 39.954498
5 9 23.663683000000002
6 8 3.0198930500000003
7 7 2.86341704
8 6 8.007356
5 10 28.972278
6 9 9.873144
7 8 0.10143805
8 7 2.855605
9 6 16.775372
5 11 37.081686000000005
6 10 13.694129
7 9 5.683658
8 8 -4.7370014099999995
9 7 10.680254000000001
10 6 23.996462
5 12 43.770815999999996
6 11 21.038832
7 10 7.871368
8 9 -0.808813
9 8 1.9517010000000001
10 7 16.460901000000003
6 12 24.926178
7 11 13.114466
8 10 -0.781522
9 9 0.8737010000000001
10 8 5.317166
11 7 24.189968
6 13 32.420666000000004
7 12 15.862129000000001
8 11 3.33487
9 10 -1.4873859999999999
10 9 1.75144
11 8 12.926808000000001
12 7 33.040091999999994
6 14 37.557610000000004
7 13 21.76511
8 12 3.797462
9 11 -0.017404
10 10 -7.04193131
11 9 6.847719
12 8 17.570348000000003
7 14 25.251164
8 13 8.062906
9 12 -0.047551
10 11 -5.731776
11 10 -2.184161
12 9 10.910506
7 15 32.038675
8 14 9.284152
9 13 2.793378
10 12 -8.024715
11 11 -5.182436
12 10 -0.396963
8 15 14.61296
9 14 3.329747
10 13 -5.154045
11 12 -9.529853580000001
12 11 -5.4737659999999995
13 10 6.76957
8 16 19.070400000000003
9 15 7.559527
10 14 -5.951521
11 13 -8.418114
12 12 -13.933566999999998
13 11 -0.056946
14 10 10.754673
9 16 11.272706
10 15 -2.108075
11 14 -9.357818
12 13 -13.192825999999998
13 12 -8.916172000000001
14 11 3.8243180000000003
9 17 18.271772000000002
10 16 0.42961099999999997
11 15 -6.862316
12 14 -16.214582
13 13 -12.210308999999999
14 12 -7.144632
9 18 24.92686
10 17 7.069948999999999
11 16 -5.517436
12 15 -14.586651
13 14 -17.196658
14 13 -12.384300999999999
15 12 -0.71703
10 18 11.244601000000001
11 17 -0.989247
12 16 -15.018640999999999
13 15 -16.850441
14 14 -21.49279678
15 13 -7.158753
16 12 4.073203
10 19 18.057881000000002
11 18 2.6650039999999997
12 17 -10.619031999999999
13 16 -18.215322
14 15 -21.895045999999997
15 14 -16.952626
16 13 -3.159582
10 20 23.102025
11 19 8.36109
12 18 -8.910672
13 17 -15.872419
14 16 -24.432928
15 15 -20.200575
16 14 -14.062532
11 20 12.654768
12 19 -3.21738
13 18 -14.953628
14 17 -22.949006
15 16 -24.440884999999998
16 15 -19.044648000000002
17 14 -7.067165
11 21 19.064477999999998
12 20 -0.954781
13 19 -11.061966
14 18 -24.080907
15 17 -24.305218
16 16 -26.015697
17 15 -13.329771000000001
18 14 -2.2002040000000003
11 22 24.889293000000002
12 21 4.89407
13 20 -8.529377
14 19 -20.492662
15 18 -26.337486000000002
16 17 -26.585994
17 16 -21.003432
18 15 -9.384141
12 22 8.808603
13 21 -2.932495
14 20 -19.95677
15 19 -24.557669
16 18 -29.931788
17 17 -24.439776000000002
18 16 -18.377217
13 22 -0.13019
14 21 -14.360307
15 20 -24.857740000000003
16 19 -28.846356
17 18 -29.013540000000003
18 17 -23.047411
19 16 -11.168899999999999
13 23 5.781974
14 22 -12.482507
15 21 -20.250977
16 20 -30.664075
17 19 -29.521857
18 18 -30.231540000000003
19 17 -17.426171
20 16 -6.4393590000000005
13 24 9.946326
14 23 -6.579998
15 22 -18.994145
16 21 -26.89636
17 20 -31.761532
18 19 -30.947658999999998
19 18 -24.800199
20 17 -13.161760000000001
13 25 16.050594
14 24 -4.067274
15 23 -14.757819999999999
16 22 -26.861197
17 21 -29.798097000000002
18 20 -34.714551
19 19 -28.800691
20 18 -22.05922
13 26 21.396417
14 25 1.928205
15 24 -12.873735
16 23 -23.162245
17 22 -29.800203
18 21 -33.242011
19 20 -33.807010999999996
20 19 -27.2744
21 18 -14.168021000000001
14 26 5.467052
15 25 -8.106838
16 24 -22.866568
17 23 -27.55781
18 22 -35.03989602
19 21 -33.535205000000005
20 20 -34.846275
21 19 -20.523228
22 18 -8.850275
14 27 13.562553
15 26 -5.276508
16 25 -19.019105
17 24 -27.307188999999997
